record_id,paper_group,method_id,process_method,display_label,view,cluster,pcoa1,pcoa2
l129-s12-wu-2011,article:l129,M1,Solution Processing,Solution processing,method_aware_process,1,-0.08007393299644315,-0.30192948626307087
l191-s2-xie-2004,article:l191,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.22088895688619303,0.26008710319998757
l209-s12-ash-2001,article:l209,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.35498635592234606,0.19730973362519263
l397-s1-tuncer-2007,article:l397,M1,Solution Processing,Solution processing,method_aware_process,1,0.07533441834280175,-0.3556235566013046
l102-s8-hu-2007,article:l102,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.3770723252266224,0.228826153280485
l294-s4-sarwar-2007,article:l294,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.34488614648363647,0.11382964254649085
l278-s1-choi-2001,article:l278,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.3168015528164728,0.19504109974956585
l287-s4-jang-2008,article:l287,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.38895274460204726,0.09370343692503334
l217-s6-ash-2002,article:l217,M1,Solution Processing,Solution processing,method_aware_process,1,0.032054928060501316,-0.32665949227605423
l316-s5-chandrasekaran-2013,article:l316,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.25155018244241306,0.07950044108124783
e108-s10-huang-2016,article:e108,M1,Solution Processing,Solution processing,method_aware_process,1,0.001994945618336261,-0.2072596845215741
l212-s5-ghanbari-2012,article:l212,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.3001622229207428,0.22864905090553822
l324-s6-zhu-2017,article:l324,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.27535386453708804,0.19345559352460415
l316-s10-chandrasekaran-2013,article:l316,M1,Solution Processing,Solution processing,method_aware_process,1,0.046321936575314894,-0.3366933783396509
l388-s1-benes-2018,article:l388,M1,Solution Processing,Solution processing,method_aware_process,1,0.05084765818378672,-0.3744502450429295
l318-s4-patsidis-2014,article:l318,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.24907528033001528,0.07868348918560025
l285-s3-pham-2012,article:l285,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.2838485018112705,0.379361338097358
l285-s1-pham-2012,article:l285,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.2838485018112704,0.379361338097358
l276-s3-huang-2009,article:l276,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.29208518907777553,0.16655945145709972
l255-s9-logakis-2009,article:l255,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.3936707829342032,0.07718130761481427
l260-s2-haggenmueller-2006,article:l260,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.294401501473361,0.13278736673799846
l287-s2-jang-2008,article:l287,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.38895274460204726,0.09370343692503348
l282-s2-cui-2008,article:l282,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.29644196785032084,0.1171588047905239
l308-s3-demetrio-2013,article:l308,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.29455622298676537,0.131418398522817
l259-s3-chen-2017,article:l259,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.27091056067860453,0.20000357225188395
l260-s5-haggenmueller-2006,article:l260,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.2944015014733611,0.1327873667379984
l392-s1-wang-2020,article:l392,M1,Solution Processing,Solution processing,method_aware_process,1,0.09180493549007204,-0.37376744832556563
e410-s2-prasad-2021,article:e410,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.31489462124721446,0.08787915703231139
l276-s4-huang-2009,article:l276,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.29208518907777553,0.16655945145709974
l289-s1-motaung-2012,article:l289,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.3732281062637813,0.2385325459340765
l294-s6-sarwar-2007,article:l294,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.34488614648363647,0.11382964254649086
e139-s6-hassinger-2016,article:e139,M1,Solution Processing,Solution processing,method_aware_process,3,-0.045230449726326144,-0.3306668825423497
l306-s2-jiang-2008,article:l306,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.15145489886937746,0.2784056223226865
e408-s24-prasad-2021,article:e408,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.31558074427798305,0.08831175672862226
l236-s9-fukushima-2012,article:l236,M2,Melt Mixing,Melt mixing,method_aware_process,3,-0.3231085716674599,0.22519769090763164
l306-s3-jiang-2008,article:l306,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.1514548988693775,0.2784056223226865
l120-s2-murugaraj-2005,article:l120,M3,In-Situ Polymerization,In-situ polymerization,method_aware_process,2,0.4188696028769446,0.17423867162366757
