profile,bound,requested_clusters,mean_interval_width,same_paper_cocluster,cross_paper_cocluster,same_paper_recall_lift,same_paper_precision,same_paper_precision_lift,paper_ari,paper_nmi,actual_clusters,largest_cluster_fraction,shared_author_pair_count,shared_author_cocluster,shared_author_lift,same_location_pair_count,same_location_cocluster,same_location_lift
strict_loading,optimistic,50,0.16275343298912048,0.7930963207937164,0.06569416916149043,12.07255272296868,0.08831856370123144,11.094640769969928,0.14671405357431277,0.7047978973394483,50,0.1359927470534905,11563,0.17858687191905215,2.812979886612027,311,0.2990353697749196,4.560291280977999
strict_loading,optimistic,80,0.16275343298912048,0.7581645307978504,0.033452476717281875,22.66392821091705,0.15387842429835968,19.33031707370835,0.24585161442132125,0.7942463591692253,80,0.12058023572076156,11563,0.15558246129897085,5.008383214701634,311,0.15112540192926044,4.525831016011334
strict_loading,reported,8,0.16275343298912048,0.9937990905332782,0.9854755645489,1.0084462023045577,0.008027166817482128,1.008378403229685,0.0001344466256851007,0.017331897074137022,8,0.9927470534904805,11563,0.9795035890339877,0.9938222444588264,311,1.0,1.014746222511859
strict_loading,reported,12,0.16275343298912048,0.9780901198842497,0.9426436562367829,1.037603248494745,0.00825733859625244,1.0372927457396048,0.0005982094144518456,0.06041485912599799,12,0.970988213961922,11563,0.9275274582720747,0.9836556036651273,311,0.9935691318327974,1.0540534890523674
strict_loading,reported,20,0.16275343298912048,0.8766019016122365,0.5568231011004868,1.5742915476742063,0.012475070449879102,1.5671272201582005,0.009044482444724314,0.2877256842128867,20,0.7243880326382592,11563,0.6353887399463807,1.144253135623754,311,0.9871382636655949,1.7735114225513315
strict_loading,reported,30,0.16275343298912048,0.8083918974782968,0.1130457858902167,7.151013114839668,0.054268191152800134,6.817208759340169,0.0881036441916472,0.6080884399443641,30,0.22393472348141433,11563,0.23713569142955981,2.143708100561845,311,0.7717041800643086,6.847063706045211
strict_loading,reported,50,0.16275343298912048,0.7837949565936337,0.06949238284003549,11.27886143144424,0.0829940906106369,10.425776674428773,0.1376805903968178,0.6998899614092294,50,0.1441523118766999,11563,0.19622935224422727,2.9281743144749623,311,0.7652733118971061,11.069533337552658
strict_loading,reported,80,0.16275343298912048,0.7740801984291029,0.06686846404551222,11.576162388031614,0.08499580127550442,10.677232991441016,0.14084768613005183,0.7153682560352148,80,0.1441523118766999,11563,0.19588342125745914,3.0442315031783918,311,0.7652733118971061,11.50648133246279
strict_loading,pessimistic,8,0.16275343298912048,0.9944191814799503,0.9551031239892854,1.0411642015434408,0.008285442180151105,1.0408231379316606,0.0006549129280100271,0.0444568648713424,8,0.9773345421577516,11563,0.9245005621378535,0.9673528307606111,311,0.9967845659163987,1.0436642826156584
strict_loading,pessimistic,12,0.16275343298912048,0.9747829681686647,0.9251071875803388,1.0536973242184564,0.008384342826462238,1.0532471074433454,0.0008539950747906017,0.07449382491554761,12,0.9619220308250227,11563,0.9031393237049209,0.9758006229496424,311,0.9935691318327974,1.0740453583787861
